date,title,trail_text,source,section,url,query,sentiment_text,news_finbert_positive_prob,news_finbert_negative_prob,news_finbert_neutral_prob,news_finbert_score,news_sentiment_label
2015-12-15,Australian share market hits two-year low after sixth straight day of losses,Banks and mining companies continue to drag the ASX/S&amp;P 200 lower amid uncertainty about the US Fed rate decision and continued low commodity prices,The Guardian,Business,https://www.theguardian.com/business/2015/dec/15/australian-share-market-hits-two-year-low-after-sixth-straight-day-of-losses,"""Commonwealth Bank""",Australian share market hits two-year low after sixth straight day of losses Banks and mining companies continue to drag the ASX/S&amp;P 200 lower amid uncertainty about the US Fed rate decision and continued low commodity prices,0.015911365,0.96311384,0.020974834,-0.9472025,negative
2016-01-13,No compensation from electricity firm after Storm Desmond power cuts,Electricity North West says no payments will be made despite having encouraged customers to apply for compensation,The Guardian,UK news,https://www.theguardian.com/uk-news/2016/jan/13/electricity-firm-retracts-compensation-pledge-storm-desmond-power-cuts,"""Commonwealth Bank""",No compensation from electricity firm after Storm Desmond power cuts Electricity North West says no payments will be made despite having encouraged customers to apply for compensation,0.03478343,0.75566566,0.20955092,-0.72088224,negative
2016-02-10,Australian share market enters bear territory as billions wiped off value,Almost $20bn lost from the value of companies as ASX/S&amp;P 200 falls to lowest level since 2013,The Guardian,Australia news,https://www.theguardian.com/australia-news/2016/feb/10/australian-share-market-enters-bear-territory-as-billions-wiped-off-value,"""Commonwealth Bank""",Australian share market enters bear territory as billions wiped off value Almost $20bn lost from the value of companies as ASX/S&amp;P 200 falls to lowest level since 2013,0.009693729,0.96930784,0.020998504,-0.9596141,negative
2016-02-25,Australia's biggest banks pump billions into fossil fuels despite climate pledges,"Amid dire warnings for the future of coal, the lenders signed off on $5.5bn worth of deals for the sector in 2015, according to analysis by activist group",The Guardian,Environment,https://www.theguardian.com/environment/2016/feb/26/australias-biggest-banks-pump-billions-into-fossil-fuels-despite-climate-pledges,"""Commonwealth Bank""","Australia's biggest banks pump billions into fossil fuels despite climate pledges Amid dire warnings for the future of coal, the lenders signed off on $5.5bn worth of deals for the sector in 2015, according to analysis by activist group",0.7014391,0.016143998,0.28241694,0.6852951,positive
2016-03-08,Asic examines claims CommInsure avoiding payouts to sick and dying,Insurance arm of Commonwealth Bank reportedly delaying or rejecting patients’ claims based on outdated criteria,The Guardian,Business,https://www.theguardian.com/business/2016/mar/08/asic-examines-claims-comminsure-avoiding-payouts-to-sick-and-dying,"""Commonwealth Bank""",Asic examines claims CommInsure avoiding payouts to sick and dying Insurance arm of Commonwealth Bank reportedly delaying or rejecting patients’ claims based on outdated criteria,0.012308278,0.90068674,0.08700496,-0.88837844,negative
2016-03-28,'Billionaire' tradesman may have used fake banking app to dupe lawyer,"Phillip Harrison could face prosecution for perverting the course of justice if it’s proved he misled his lawyer into presenting fake evidence about his wealth in court, says Queensland Law Society president",The Guardian,Australia news,https://www.theguardian.com/australia-news/2016/mar/28/billionaire-tradesman-may-have-used-fake-banking-app-to-dupe-lawyer,"""Commonwealth Bank""","'Billionaire' tradesman may have used fake banking app to dupe lawyer Phillip Harrison could face prosecution for perverting the course of justice if it’s proved he misled his lawyer into presenting fake evidence about his wealth in court, says Queensland Law Society president",0.018986033,0.8368931,0.14412089,-0.81790704,negative
2016-04-07,Shorten won’t rule out Labor support for a bank royal commission,"Treasurer Scott Morrison calls Shorten’s statement “a distraction”, but support for a bank royal commission grows",The Guardian,Australia news,https://www.theguardian.com/australia-news/2016/apr/07/shorten-wont-rule-out-labor-support-for-a-bank-royal-commission,"""Commonwealth Bank""","Shorten won’t rule out Labor support for a bank royal commission Treasurer Scott Morrison calls Shorten’s statement “a distraction”, but support for a bank royal commission grows",0.08568561,0.6853557,0.22895864,-0.5996701,negative
2016-04-08,Labor calls for banking and financial services royal commission,Bill Shorten says scandals reveal systemic problems and Labor will act if the government does not,The Guardian,Business,https://www.theguardian.com/business/2016/apr/08/labor-calls-for-banking-and-financial-services-royal-commission,"""Commonwealth Bank""",Labor calls for banking and financial services royal commission Bill Shorten says scandals reveal systemic problems and Labor will act if the government does not,0.016873512,0.8991384,0.08398811,-0.88226485,negative
2016-04-15,They make enormous profit and rip customers off – banks need to clean up their act,Imagine what might be found by a royal commissioner looking into banks with the passion Dyson Heydon had for looking into unions ,The Guardian,Opinion,https://www.theguardian.com/commentisfree/2016/apr/15/the-big-banks-need-to-clean-up-their-culture-but-they-cant-do-it-themselves,"""Commonwealth Bank""",They make enormous profit and rip customers off – banks need to clean up their act Imagine what might be found by a royal commissioner looking into banks with the passion Dyson Heydon had for looking into unions,0.050545976,0.20229355,0.74716043,-0.15174757,neutral
2016-04-16,Breaking borders: how to make the best bookshop in the world,"The independent chain was awarded International Bookstore of the Year this week. According to Readings’ manager Mark Rubbo, it’s all about community",The Guardian,Books,https://www.theguardian.com/books/2016/apr/16/breaking-borders-how-to-make-the-best-bookshop-in-the-world,"""Commonwealth Bank""","Breaking borders: how to make the best bookshop in the world The independent chain was awarded International Bookstore of the Year this week. According to Readings’ manager Mark Rubbo, it’s all about community",0.117325276,0.012876662,0.86979806,0.10444862,neutral
2016-04-21,"Queensland mining job losses dwarfed by new services jobs, says report","Mining shed 22,000 jobs 2013–2015, but health and community services created almost double that number, education added 34,000 and tourism 27,000 ",The Guardian,Australia news,https://www.theguardian.com/australia-news/2016/apr/21/queensland-mining-job-losses-dwarfed-by-new-services-jobs-says-report,"""Commonwealth Bank""","Queensland mining job losses dwarfed by new services jobs, says report Mining shed 22,000 jobs 2013–2015, but health and community services created almost double that number, education added 34,000 and tourism 27,000",0.011441969,0.9658183,0.022739684,-0.95437634,negative
2016-04-22,History is on Turnbull's side in double-dissolution gamble – but only just,Four of the six Australian governments that called double dissolution elections won – but there are no guarantees for the Coalition in 2016,The Guardian,Australia news,https://www.theguardian.com/australia-news/2016/apr/22/malcolm-turnbulls-double-dissolution-election-gamble-gough-whitlam,"""Commonwealth Bank""",History is on Turnbull's side in double-dissolution gamble – but only just Four of the six Australian governments that called double dissolution elections won – but there are no guarantees for the Coalition in 2016,0.12681642,0.04110948,0.83207405,0.08570694,neutral
2016-05-03,Parliament winds up business to await treasurer's speech – as it happened,It’s budget day in the national capital,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2016/may/03/budget-2016-morrison-says-australia-will-live-within-its-means-politics-live,"""Commonwealth Bank""",Parliament winds up business to await treasurer's speech – as it happened It’s budget day in the national capital,0.023650495,0.2815264,0.69482315,-0.2578759,neutral
2016-05-05,Budget 2016: Bill Shorten unveils $71bn in savings over 10 years,Opposition leader says Labor wouldn’t proceed with Coalition’s business tax cuts and would retain deficit levy on high-income earners,The Guardian,Australia news,https://www.theguardian.com/australia-news/2016/may/05/budget-reply-speech-bill-shorten-claims-savings-for-election-war-chest,"""Commonwealth Bank""",Budget 2016: Bill Shorten unveils $71bn in savings over 10 years Opposition leader says Labor wouldn’t proceed with Coalition’s business tax cuts and would retain deficit levy on high-income earners,0.09453947,0.5758848,0.32957572,-0.48134536,negative
